RESID,SS,PreySS,PredSS,PPratio,ExoticSS,Richness,Evenness,NatStock,Nnatstock,IntrodUndes,Fishkills,FishPres,CatchRate,FishSize,CatchVar,AnglerSatis,FreqTourn,RatioFishing,SPP1comp,LargeFish,StockedFish,PopDen,SizeStruc,Condition,GRate,NatMort,R_age1,R_adult,CRA,BAS,PIK,PER,CAT,SUN,MOR,TRT,SAL
AR78,3,4,4,3,2,3,3,3,3,1,1,4,4,3,4,3,3,4,1,2,1,3,4,4,4,3,4,3,0,1,0,0,0,0,0,0,0
GA56,3,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
IL45,3,4,4,2,3,3,3,1,1,3,1,3,4,3,3,3,4,5,3,3,1,3,4,3,3,3,3,4,0,1,0,0,0,0,0,0,0
IL72,3,4,4,4,1,2,2,2,1,3,4,3,4,5,1,4,3,5,4,4,1,4,5,4,4,3,4,4,0,1,0,0,0,0,0,0,0
IL80,3,4,4,4,1,1,1,3,3,1,1,3,4,4,3,4,5,5,3,4,1,4,4,4,4,3,4,4,0,1,0,0,0,0,0,0,0
KS75,3,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,2,1,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0
NC86,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,1,4,2,3,3,3,3,3,1,0,0,0,0,0,0,0,0
PA91,3,4,4,3,4,4,4,1,5,4,1,4,3,4,4,2,5,2,1,3,4,3,3,3,4,3,3,3,0,0,0,0,0,0,1,0,0
TX56,3,4,4,3,3,4,3,1,5,1,1,3,4,4,4,3,2,3,3,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
VA18,3,4,4,4,2,3,3,1,3,3,3,3,3,2,2,3,4,4,3,1,1,3,2,2,2,5,3,2,0,1,0,0,0,0,0,0,0
WI193,3,4,4,3,2.7,4,3,1,2,1.9,1,2,2,3,3,3,4,2,2,3,1,4,4,4,3,3,4,3,1,0,0,0,0,0,0,0,0
WI88,3,4,4,3,2.6,3,3,1,3.7,3.1,2.2,2,3,3,4,3,1,4,2,2,1,4,4,3,3,3,4,4,0,0,0,1,0,0,0,0,0
AL19,4,4,4,4,2,3,3,4,2,2,3,4,4,3,3,4,4,3,3,2,2,4,3,4,3,3,4,4,0,1,0,0,0,0,0,0,0
AL24,4,4,4,4,3,4,4,1,1,3,1,4,4,4,2,4,4,4,2,2,1,3,4,4,3,3,3,4,0,1,0,0,0,0,0,0,0
AL39,4,4,4,5,2,3,3,3,2,2,2,4,4,3,3,4,4,4,3,3,1,4,4,4,3,3,3,3,1,0,0,0,0,0,0,0,0
AL8,4,4,4,3,2,4,3,3,1,1,1,3,4,3,3,4,4,4,1,2,1,4,3,4,4,3,3,4,0,1,0,0,0,0,0,0,0
AR18,4,4,4,3,3,4,3,2,1,4,2,4,4,4,2,3,5,4,2,3,1,4,4,4,3,3,2,3,0,1,0,0,0,0,0,0,0
AR19,4,4,4,4,3,4,2,2,2,4,3,3,2,2,4,2,3,4,2,1,1,4,3,4,4,3,3,3,0,1,0,0,0,0,0,0,0
AR2,4,4,4,3,3,4,3,1,1,4,1,2,4,3,2,3,2,5,3,3,1,4,3,4,3,4,4,4,0,0,0,0,1,0,0,0,0
AR20,4,4,4,4,2,3,3,3,4,2,1,3,4,4,3,4,4,4,2,3,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
AR34,4,4,4,4,2,3,3,3,3,1,1,4,3,3,3,3,5,3,2,1,1,3,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0
AR44,4,4,4,4,2,3,2,3,1,1,1,4,4,4,3,3,4,5,3,2,2,4,4,4,4,3,4,4,0,1,0,0,0,0,0,0,0
AR53,4,4,4,4,2,2,2,5,1,2,1,5,4,4,4,4,1,4,4,3,2,4,4,3,4,5,2,3,0,1,0,0,0,0,0,0,0
AR87,4,4,4,4,4,3,3,3,1,3,3,4,4,4,4,4,4,4,2,2,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
CA152,4,4,4,4,3,4,4,4,1,1,1,2,4,4,3,5,1,3,2,3,1,4,4,4,2,3,3,3,0,1,0,0,0,0,0,0,0
CA214,4,4,4,4,1,4,3,1,4,1,1,4,3,3,3,3,4,3,2,4,1,4,4,3,4,3,2,2,0,1,0,0,0,0,0,0,0
CA30,4,4,4,4,3,4,4,4,3,1,1,4,4,4,3,4,3,4,1,2.5,2.5,4,4,4,3,3,2,2,0,0,0,0,0,0,0,1,0
CA46,4,4,4,4,2,4,4,5,5,2,1,5,5,5,3,5,2,5,2,4,4,5,5,5,3,3,2,2,0,0,0,0,0,0,0,1,0
CA47,4,4,4,4,1,3,3,1,1,1,1,4,4,4,3,4,2,4,3,4,1,4,5,5,5,3,5,5,0,1,0,0,0,0,0,0,0
CA51,4,4,4,4,3,5,3,1,5,1,1,4,3,3,3,4,3,3,2,2,4,4,4,4,3,3,5,5,0,0,0,0,0,0,0,1,0
CA92,4,4,4,3,3,5,4,1,1,3,2,5,3,2,3,3,5,4,3,3,1,4,3,3,3,3,4,4,0,1,0,0,0,0,0,0,0
CT38,4,4,4,3,1,4,4.2,1,1,1,1,2,4,4,1,4,2,5,2,1,1,4,4,4,4,1.8,3,4,0,1,0,0,0,0,0,0,0
FL110,4,4,4,4,3,3,3,1,1,1,3,5,4,3,2,4,5,3,2,3,1,4,4,3,3,3,3,4,0,1,0,0,0,0,0,0,0
GA42,4,4,4,3,2,4,4,4,2,2,1,5,4,4,3,4,2,4,2,3,1,4,4,3,4,4,4,4,0,1,0,0,0,0,0,0,0
GA74,4,4,4,4,3,4,4,4,1,3,3,4,4,3,3,3,5,4,2,2,1,4,3,2,4,4,4,4,0,1,0,0,0,0,0,0,0
GA93,4,4,4,3,3,3,3,3,3,3,2,4,4,4,3,3,5,4,1,3,1,4,4,3,3,4,4,4,0,1,0,0,0,0,0,0,0
IA15,4,4,4,3,1,3,3,3,3,1,1,3,3,3,3,3,2,3,2,2,1,3,4,4,4,3,3,3,0,0,0,0,0,1,0,0,0
IA18,4,4,4,3,2,2,2,2,1,2,1,4,4,3,3,4,2,4,2,2,1,4,3,3,3,3,3,3,0,0,0,0,0,1,0,0,0
IA23,4,4,4,4,3,3,3,3,3,4,2,4,3,4,3,4,3,3,1,2,1,3,4,4,4,3,3,3,0,0,0,0,0,1,0,0,0
IA32,4,4,4,4,3,5,5,1,1,3,1,5,4,4,4,4,3,4,1,2,1,4,4,4,4,5,4,4,0,1,0,0,0,0,0,0,0
IA37,4,4,4,4,5,4,3,5,2,4,3,3,3,3,3,3,5,3,3,3,1,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0
IA42,4,4,4,4,3,4,3,3,3,3,2,5,4,4,4,4,2,5,2,2,1,5,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
IA54,4,4,4,4,1,3,3,3,4,1,1,4,4,4,2,4,4,4,2,2,1,4,4,4,4,3,3,3,1,0,0,0,0,0,0,0,0
IA58,4,4,4,4,3,5,5,1,1,1,1,5,5,4,4,4,5,5,1,2,1,4,4,4,4,5,4,4,0,1,0,0,0,0,0,0,0
IA6,4,4,4,4,1,3,3,2,1,1,1,4,4,4,2,4,5,4,3,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
IL41,4,4,4,3,1,3,3,2,4,1,1,5,4,4,3,4,3,3,3,2,1,4,4,3,3,1,3,3,0,1,0,0,0,0,0,0,0
IL42,4,4,4,3,3,3,3,4,4,3,3,3,3,4,3,4,2,3,2,3,1,4,4,4,3,3,4,4,1,0,0,0,0,0,0,0,0
IL49,4,4,4,4,1,1,4,4,2,1,1,3,4,4,2,4,5,4,3,3,1,5,5,5,5,3,5,5,0,1,0,0,0,0,0,0,0
IL86,4,4,4,3,1,1,1,3,3,1,2,5,4,3,3,4,5,5,3,2,1,5,2,2,4,3,4,4,0,1,0,0,0,0,0,0,0
KS2,4,4,4,5,2,4,3,3,3,2,1,3,4,4,3,4,5,4,1.9,2,1,4,4,4,4,3,3,3,0,0,0,0,1,0,0,0,0
KS29,4,4,4,3,3,3,3,3,3,1,1,2,3,3,3,4,1,4,2,2,1,3,3,3,4,3,3,3,0,0,0,1,0,0,0,0,0
KS40,4,4,4,4,2,4,3,3,3,1,1,5,4,4,3,4,4,3,1,3,4,4,4,4,3,3,3,3,0,0,0,0,0,0,1,0,0
KS54,4,4,4,4,3,3,3,2,4,2,1,2,4,4,1,4,2,4,2,3,1,3,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0
KS55,4,4,4,4,4,3,3,1,1,3,2,1,4,4,3,4,1,3,3,3,1,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0
KS58,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,4,4,3,4,3,3,3,0,0,0,1,0,0,0,0,0
KY2,4,4,4,5,3,3,3,1,1,4,4,4,4,4,3,5,5,4,2,3,1,5,5,5,4,3,4,4,0,1,0,0,0,0,0,0,0
KY24,4,4,4,4,3,3,3,1,1,1,2,4,4,3,4,4,4,4,2,3,2,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0
KY3,4,4,4,4,3,3,2.6,2,2,3,3,4,3,3,3,3,4,3,3,3,1,4,4,4,5,3,4,4,0,1,0,0,0,0,0,0,0
KY4,4,4,4,3,2,3,3,3,1,1,2,3,4,4,3,4,4,3,3,3,2,4,5,5,5,3,3,4,0,1,0,0,0,0,0,0,0
KY46,4,4,4,3,1,3,3,1,3,1,1,4,3,2,3,3,3,4,2,1,1,4,2,2,2,2,3,4,0,1,0,0,0,0,0,0,0
LA12,4,4,4,3,1,3,3,1,1,1,1,2,3,3,3,3,2,5,2,2,1,3,3,4,4,3,4,2.5,0,1,0,0,0,0,0,0,0
LA15,4,4,4,3,2,3,3,2,3,1,1,4,3,4,3,3,4,3,2,2,1,4,4,4,4,3,2,3,0,1,0,0,0,0,0,0,0
LA27,4,4,4,3,2,3,3,3,3,2,2,4,3,3,3,3,1,2,2,1,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
LA28,4,4,4,3,1,3,3,2,2,1,2,3,3,4,3,3,1,4,2,2,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
LA54,4,4,4,3,4,2,3,2,1,1,1,3,4,3,3,3,1,3,3,2,2,4,2,3,2,3,3,3,1,0,0,0,0,0,0,0,0
MD4,4,4,4,4,2,4,4,1,1,1,2,4,4,5,1,4,4,3,2,2,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
MO11,4,4,4,4,1,4,4,1,1,1,3,4,3,5,3,4,3,2,2,3,1,4,5,4,3,3,3,3,1,0,0,0,0,0,0,0,0
MO19,4,4,4,3,3,4,2,4,1,4,3,5,4,3,3,3,5,5,1,1,1,4,1,2,1,3,5,4,0,0,0,0,1,0,0,0,0
MT100,4,4,4,3,1,1,1,1,5,3,4,3,3,5,5,4,1,5,4,4,4,4,5,5,5,3,3,3,0,0,0,0,0,0,0,1,0
MT9,4,4,4,4,3,3,3,1,4,2,2,4,4,4,3,4,3,5,4,4,4,4,5,5,5,3,3,3,0,0,0,0,0,0,0,1,0
NC11,4,4,4,4,1,4,3,1,2,3,1,4,4,4,3,3,4,3,2,2,1,4,4,4,4,2,3,3,0,1,0,0,0,0,0,0,0
NC18,4,4,4,4,1,4,3,1,1,1,1,5,3,3,3,4,5,5,2,1,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
NC26,4,4,4,4,4,2,2,3,3,3,4,4,4,3,3,4,5,4,2,3,1,4,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
NC28,4,4,4,4,1,4,4,1,1,3,1,4,4,4,3,4,5,4,2,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
NC3,4,4,4,3,3,3,3,1,3,4,4,4,4,4,2,3,3,3,2,2,2,3,3,3,3,3,4,3,0,1,0,0,0,0,0,0,0
NC5,4,4,4,3,1,3,3,1,5,1,1,3,3,3,3,3,1,5,2,2,2,3,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0
NC60,4,4,4,3,4,3,3,4,3,5,3,5,3,3,3,3,5,3,2,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
NC69,4,4,4,3,2,3,3,3,3,3,3,3,3,4,3,4,4,4,3,2,2,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
NC73,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,4,2,4,1,4,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
NC76,4,4,4,4,3,3,3,1,2,3,2,5,4,4,3,3,5,5,3,3,1,3,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
NC99,4,4,4,4,4,4,4,5,5,1,1,4,4,4,4,4,1,4,2,3,4,4,4,4,4,3,3,3,0,0,1,0,0,0,0,0,0
ND46,4,4,4,4,2,3,3,2,2,2,2,4,4,3,2,4,3,3,3,3,1,4,4,4,4,2,4,4,0,1,0,0,0,0,0,0,0
NE36,4,4,4,4,4,2,4,1,2,4,3,5,4,3,3,4,4,5,2,3,1,4,4,3,4,3,3,3,0,1,0,0,0,0,0,0,0
NM18,4,4,4,3,5,2,1,1,4,4,2,4,3,4,5,3,3,3,1,4,4,3,4,5,4,4,3,3,0,0,0,0,0,0,0,1,0
NM42,4,4,4,3,3,3,3,1,4,1,1,3,4,4,3,4,3,4,2,3,4,5,5,4,4,3,4,4,0,0,0,1,0,0,0,0,0
NV44,4,4,4,4,4,5,3,1,4,3,3,3,3,4,3,3,2,3,2,4,4,3,3,5,5,3,1,3,0,0,0,0,0,0,1,0,0
OH22,4,4,4,4,2,3,3,1,5,1,1,4,4,4,3,3,4,5,1,2,4,4,3,4,4,3,4,3,0,0,0,1,0,0,0,0,0
OH23,4,4,4,3,3,4,3,1,3,4,2,2,3,3,3,4,4,2,2,3,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
OH24,4,4,4,4,3,3,3,1,4,3,2,4,4,3,3,4,5,4,1,2,4,4,3,4,3,3,4,3,0,0,0,1,0,0,0,0,0
OH31,4,4,4,3,1,3,3,1,4,1,2,4,4,3,4,3,5,2,2,1,1,2,2,3,3,3,2,2,0,1,0,0,0,0,0,0,0
OH45,4,4,4,3,2,3,3,4,2,2,4,2,3,3,3,2,2,4,2,3,1,4,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
OH46,4,4,4,3,4,3,3,5,2,4,2,2,3,3,3,4,3,4,2,3,1,4,5,3,3,3,3,3,0,1,0,0,0,0,0,0,0
OH51,4,4,4,4,2,4,4,1,4,3,1,4,3,4,3,4,4,3,2,1,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
OK129,4,4,4,3,3,3,3,2,4,3,2,3,4,3,3,3,2,4,2,2,1,3,3,3,3,3,2,4,0,0,0,1,0,0,0,0,0
OK153,4,4,4,4,3,3,3,2,4,3,2,3,4,4,3,4,2,4,1,3,1,2,5,5,5,3,1,4,0,0,0,1,0,0,0,0,0
OK166,4,4,4,4,3,4,3,2,4,1,1,4,4,4,3,4,3,4,3,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
OK36,4,4,4,3,1,3,3,2,1,2,3,4,5,3,3,4,4,5,3,3,1,5,3,3,3,3,4,4,0,0,0,0,0,0,0,0,1
OK68,4,4,4,4,2,3,3,1,4,4,3,3,3,4,4,3,2,4,3,3,1,5,4,4,3,3,3,3,0,0,0,0,1,0,0,0,0
PA120,4,4,4,3,1,4,3,1,3,1,1,3,4,4,3,3,1,4,3,3,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
PA38,4,4,4,4,1,3,3,5,5,1,1,3,4,4,3,4,3,4,3,3,2,4,4,4,4,3,3,3,1,0,0,0,0,0,0,0,0
PA43,4,4,4,3,1,3,3,3,1,1,1,5,3,4,3,4,3,4,2,2,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
PA56,4,4,4,4,1,4,1,3,5,5,1,5,3,4,3,2,3,3,1,2,1,4,3,3,4,3,3,3,0,1,0,0,0,0,0,0,0
PA60,4,4,4,4,1,3,3,4,1,3,1,5,3,4,3,4,3,4,2,2,1,4,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
PA72,4,4,4,4,2,3,3,3,3,3,2,4,4,4,3,4,5,4,2,2,1,4,3,3,4,3,3,3,0,1,0,0,0,0,0,0,0
PA89,4,4,4,4,4,5,4,4,1,3,4,4,4,4,3,4,4,5,3,3,4,5,4,4,4,3,3,4,0,0,0,1,0,0,0,0,0
PA95,4,4,4,4,3,4,3,3,4,3,2,4,4,4,3,4,4,4,2,2,1,4,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
SD17,4,4,4,4,3,4,4,2,4,1,3,4,3,4,3,4,4,4,4,3,1,3,4,4,3,3,3,3,0,0,0,1,0,0,0,0,0
SD31,4,4,4,4,3,5,3,3,2,2,1,4,4,3,3,4,3,4,1,3,1,3,3,3,4,2,3,3,0,0,0,1,0,0,0,0,0
SD6,4,4,4,3,1,3,3,3,1,1,1,3,2,2,4,3,1,3,2,4,1,2,4,4,4,3,2,2,1,0,0,0,0,0,0,0,0
TN11,4,4,4,4,1,4,4,2,4,1,1,2,3,4,3,3,2,3,2,3,1,4,4,4,3,3,4,4,0,1,0,0,0,0,0,0,0
TN14,4,4,4,5,3,3,3,4,1,2,3,3,4,2,3,3,3,4,2,3,1,5,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
TN27,4,4,4,4,1,4,4,1,1,1,4,4,4,3,2,3,4,3,2,3,1,4,3,4,3,3,3,2,0,1,0,0,0,0,0,0,0
TN3,4,4,4,4,3,4,3,2,4,3,3,5,3,4,3,3,3.1,3,3,3,1,4,4,3,4,3,3,3,0,1,0,0,0,0,0,0,0
TN9,4,4,4,4,1,4,4,3,3,1,2,5,4,4,2,5,5,5,3,3,1,4,5,5,4,3,4,4,0,1,0,0,0,0,0,0,0
TX10,4,4,4,4,3,3,3,2,2,1,3,2,3,3,4,3,2,4,2,1,1,2,4,4,3,3,2,2,0,1,0,0,0,0,0,0,0
TX140,4,4,4,3,1,4,4,2,1,1,1,3,4,3,3,4,2,2,3,3.1,1.8,4,4,4,4,3,4,4,0,1,0,0,0,0,0,0,0
TX148,4,4,4,3,3,3,3,2,1,3,3,4,4,4,3,3,4,4,3,2,1,3,4,3,3,3,3,3,0,0,0,0,1,0,0,0,0
TX211,4,4,4,4,1,4,3,2,4,2,2,3,4,4,3,4,3,3,2,3,2,4,4,4,4,3,3,3,0,0,0,0,0,0,1,0,0
TX230,4,4,4,3,2,3,3,3,2,1,1,2,4,3,3,3,2,4,2,3,1,4,4,3,3,2,3,4,0,0,0,0,0,0,1,0,0
TX237,4,4,4,3,1,2,3,1,1,1,5,4,3,4,3,4,3,5,4,3,1.6,4,4,3,5,4,3,3,0,1,0,0,0,0,0,0,0
TX263,4,4,4,3,2,3,3,2,3,2,3,4,3,3,3,3,3,3,2,2,1,4,3,4,3,3,3,3,0,1,0,0,0,0,0,0,0
TX270,4,4,4,4,2,3,3,4,1,3,1,5,4,4,3,4,5,3,3,2,1,3,2,3,4,3,3,3,0,1,0,0,0,0,0,0,0
TX276,4,4,4,4,1,4,3,3,1,1,1,4,3,3.8,4,4,1,3,2.2,3.1,2.3,5,5,4,4,3,2,4,1,0,0,0,0,0,0,0,0
TX285,4,4,4,4,1,3,3,1,4,1,1,4,3,5,1,5,1,5,4,4,2,4,5,5,5,2,4,4,0,1,0,0,0,0,0,0,0
TX30,4,4,4,4,1,3,3,1,5,1,2,3,4,3,3,4,2,4,3,3,4,4,3,3,4,3,3,3,0,0,0,0,0,0,1,0,0
TX51,4,4,4,4,2,5,5,3,3,2,2,4,4,3,4,4,5,4,3,2,1,5,3,2,3,3,4,3,0,1,0,0,0,0,0,0,0
TX52,4,4,4,3,3,3,3,3,4,3,3,4,4,4,3,4,4,4,2,2,1,3,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
TX6,4,4,4,3,2,4,3,3,3,3,3,4,5,4,3,5,5,5,4,4,1,5,5,3,3,3,4,4,0,1,0,0,0,0,0,0,0
TX72,4,4,4,3,1,3,3,1,3,1,1,3,3,3,3,3,4,3,2,2,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX97,4,4,4,3,2,4,3,3,3,2,2,4,4,4,3,4,2,3,4,3,1,4,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
UT20,4,4,4,2,4,3,3,2,4,4,4,4,3,3,4,3,2,4,3,2,4,4,2,3,4,3,4,4,0,0,0,0,0,0,0,1,0
UT21,4,4,4,3,4,3,3,2,4,4,3,4,4,5,3,4,2,5,3,3,3,4,5,4,5,3,4,5,0,0,0,0,0,0,0,1,0
VA32,4,4,4,3,1,3,3,4,3,3,2,3,4,4,3,3,3,5,3,3,1,3,4,4,4,1,3,3,0,1,0,0,0,0,0,0,0
WI102,4,4,4,4,1,4,4,1,1,1,1,4,4,4,3,4,2,4,1,2,1,4,4,4,3,3,3,3,0,0,0,1,0,0,0,0,0
WI2,4,4,4,4,1,4,3,1,1,1,1,3,4,4,3,3,4,3,1,2,1,4,4,3,3,3,4,4,0,0,0,1,0,0,0,0,0
WI224,4,4,4,3,1,4,3,1,1,1,1,4,4,4,3,4,5,3,1,2,1,4,4,3,3,3,3,3,0,0,0,1,0,0,0,0,0
WV6,4,4,4,3,2,3,3,4,2,1,3,4,2,4,4,3,4,3,2,3,1,3,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
AL37,5,4,4,4,3,3,3,2,4,3,2,4,4,4,3,3,5,3,4,3,1,4,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
CO23,5,4,4,3,2,3,3,1,4,2,1,5,3,4,4,4,4,3,2,2,4,3,4,4,3,3,4,4,0,0,0,1,0,0,0,0,0
ID13,5,4,4,3,4,5,4,1,2,1,1,4,5,4,5,5,5,5,4,3,1,5,4,3,3,3,2,4,1,0,0,0,0,0,0,0,0
ID8,5,4,4,3,5,5,3,1,1,1,4,5,5,4,3,4,5,5,3,3,1,4,4,3,3,3,2,4,1,0,0,0,0,0,0,0,0
LA50,5,4,4,4,4,4,3,3,4,3,1,3,4,4,4,3,3,5,2,3,1,3,3,4,4,3,3,3,1,0,0,0,0,0,0,0,0
MN21,5,4,4,3,3,3,3,3,1,1,2,4,4,4,2,2,3,3,2,2,1,2,4,4,4,3,2,2,0,0,0,0,0,1,0,0,0
PA33,5,4,4,4,3,3,3,1,2,3,3,5,5,3.3,3.9,3.8,3.5,3.5,2,2,1,5,3,3,4,4,3,3,1,0,0,0,0,0,0,0,0
TX116,5,4,4,2,5,3,2,3,1,5,3,2,3,3,3,3,1,3,2,2,1,3,3,4,4,4,2,3,0,1,0,0,0,0,0,0,0
TX207,5,4,4,4,1,4,4,3,1,1,2,5,4,3,3,4,3,3,2,2,1,4,3,3,3,3,4,2,0,1,0,0,0,0,0,0,0
AR76,3,3,4,3,3,3,3,3,1,1,1,3,3,3,3,3,1,5,3,2,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
AR81,3,3,4,3,1,4,3,3,1,1,1,4,4,3,3,3,4,5,3,2,1,3,4,4,3,3,3,3,1,0,0,0,0,0,0,0,0
AR85,3,3,4,3,1,3,2,1,1,1,1,3,3,3,3,3,1,5,3,2,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
AR90,3,3,4,3,2,3,3,2,1,4,2,3,4,4,2,4,1,5,2,3,1,4,4,4,4,1,4,4,0,1,0,0,0,0,0,0,0
CA40,3,3,4,3,3,3,3,3,1,1,1,2,3,4,3,3,1,3,1,2,4,3,3,3,3,3,2,2,0,0,0,0,0,0,0,1,0
CO17,3,3,4,5,2,2,3,1,5,1,1,4,4,3,2,5,2,4,2,4,4,4,4,3,3,1,3,3,0,0,0,0,0,0,0,1,0
CT50,3,3,4,4,1,3,3,1,3,1,1,3,3,4,3,3,1,5,3.5,3,4,4,4,4,4,3.4,2.4,2.7,0,0,0,0,0,0,0,1,0
FL159,3,3,4,3,3,3,3,1.4,2.4,1.5,3,4,4,3,3,4,3,4,3,2,1.1,4,3,3,3,3,4,4,0,1,0,0,0,0,0,0,0
IA53,3,3,4,3,3,4,3,3,3,2,1,4,4,4,3,3,4,4,2,1,1,3,3,3,3,2,3,3,1,0,0,0,0,0,0,0,0
IA56,3,3,4,3,1,2,2,1,2,1,2,3,3,3,3,3,4,4,2,1,1,4,2,2,2,2,2,4,1,0,0,0,0,0,0,0,0
ID2,3,3,4,3,4,4,3,1,1,3,1,2,3,3,3,4,4,3,2,2,1,3,3,3,3,3,2,3,0,1,0,0,0,0,0,0,0
ID64,3,3,4,4,3,3,3,1,1,3,2,2,2,3,3,3,3,2,2,2,1,4,3,3,3,2,3,3,0,1,0,0,0,0,0,0,0
IL52,3,3,4,3,2,3,3,3,2,2,2,3,3,3,3,3,2,5,2,3,1,3,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
IL78,3,3,4,3,1,3,3,1,1,1,1,3,3,3,3,3,2,4,2,3,1,4,3,3,3,1,3,3,0,1,0,0,0,0,0,0,0
KS24,3,3,4,3,1,3,3,3,3,1,1,3,3,3,2,4,3,3,4,3,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
KS52,3,3,4,3,3,3,3,3,1,3,1,3,3,3,3,2,2,3,2,2,1,3,2,3,3,3,3,3,1,0,0,0,0,0,0,0,0
KS72,3,3,4,3,1,3,3,3,4,1,3,3,4,4,3,3,1,5,3,3,1,4,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0
KS76,3,3,4,3,2,3,3,3,2,2,2,2,4,3,1,4,2,4,3,2,1,3,3,4,3,3,3,3,1,0,0,0,0,0,0,0,0
KY21,3,3,4,3,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0
KY22,3,3,4,3.6,2,3,3,4,4,3,1,5,3,4,3,3,5,3,3,3,1,3,4,4,3,3,2,3,0,1,0,0,0,0,0,0,0
KY28,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,2,3,4,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0
KY5,3,3,4,2,3,4,2,5,1,2,1,1,3,3,4,4,3,4,1,1,1,2,2,3,4,3,2,2,0,1,0,0,0,0,0,0,0
KY9,3,3,4,4,2,3,3,2,3,2,1,3,3,3,3,3,3,3,2,2,1,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0
MN61,3,3,4,3.2,2,4,3,1,1,1,1,3,3,3,3,3,2,3,3,4,1,3,4,4,4,2,2,2,0,1,0,0,0,0,0,0,0
MO63,3,3,4,3,2,3,2.2,1,3,2,2,4,3,4,3,4,3,4,3,2,1,4,4,4,4,2,4,4,1,0,0,0,0,0,0,0,0
MS27,3,3,4,3,1,3,3,3,3,2,1,2,3,3,3,3,1,5,3,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
MT42,3,3,4,4,3,3,3,1,2,3,3,3,3,3,2,3,3,4,4,1,1,3,2,3,2,3,3,3,0,0,0,0,0,0,0,0,1
NC34,3,3,4,2,2,3,3,1,1,2,1,4,3,3,2,3,3,3,3,2,3,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0
NC37,3,3,4,2,4,3,3,1,1,4,3,4,3,2,3,3,4,2,2,2,3,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0
NE48,3,3,4,3,2,4,2,4,3,4,1,4,3,3,3,3,3,3,3,1,1,4,2,3,3,3,4,4,0,0,1,0,0,0,0,0,0
